交易日期,whole_market,000016.SH,000300.SH,000510.SH,000688.SH,000852.SH,000905.SH,399006.SZ,932000.CSI
2017-09-01,-3.3193133059713626,-4.17964162451479,-3.254063391640318,-3.8403239205128505,,-2.6090463025413237,-3.513274675615651,-5.591730924490501,2.7152231944494742
2017-10-01,-3.238461838056525,-4.412889096612702,-3.2686792903198074,-3.2887092331968804,,-2.4787070557372495,-3.3819163419191067,-5.636374078176432,2.7603777265000797
2017-11-01,-3.4790331463040087,-4.714511643105235,-3.651947939111095,-3.472912290637601,,-2.833005212322104,-3.565263808022019,-5.773557833573437,2.6203021995770075
2017-12-01,-3.77504200764308,-5.065056976588845,-3.996869307696999,-3.7758068920414933,,-3.146385417671452,-3.7436838938147483,-6.198705069110888,2.4635490003564433
2018-01-01,-3.65604611076623,-4.962983084373508,-3.993295712240931,-3.6369863176329873,,-2.8088344865412016,-3.5340540096722384,-6.310259570976649,2.6164259030074835
2018-02-01,-3.5454489475448008,-4.826030286579874,-3.964070772475329,-3.588591994568067,,-2.6746041307069284,-3.2470455669820173,-6.3744462058225535,2.818981821254742
2018-03-01,-3.473893645466807,-4.9236387887476,-3.9314815678988992,-3.45776041478849,,-2.4282561132783025,-3.1251370273345778,-6.5685761731606,3.079930063874399
2018-04-01,-3.7023421086937174,-5.3469789559630785,-4.226693078142988,-3.73824725809644,,-2.5979899901715826,-3.1521211871541235,-6.768921676421706,2.8768928820274775
2018-05-01,-3.5902336163630184,-5.345471028794337,-4.194256063898783,-3.8114108137477336,,-2.3377137624168602,-3.0191426162765764,-6.419757399552127,2.958451867078869
2018-06-01,-3.7351010863468628,-5.2946701700385645,-4.288980493352261,-4.065953899231096,,-2.5626411416574713,-3.1389538042452467,-6.618036950667328,2.7858643516975086
2018-07-01,-3.689436002891944,-5.220763999361861,-4.323792872836129,-4.105049761238241,,-2.5685644887067167,-3.1385974276145716,-6.560429713419329,3.053481739866817
2018-08-01,-3.5739349137800542,-4.832108351680811,-4.092764268551897,-3.796346357500546,,-2.6199095540209156,-3.1224036831543622,-6.631338878601544,3.0396621939832738
2018-09-01,-3.6273177464945956,-4.849214030335542,-3.918278111143876,-3.5969586640167077,,-2.701691164756706,-3.3299270430487184,-7.002150444364038,2.9693307291369964
2018-10-01,-3.69540867664369,-4.8492156529572386,-3.906076614982414,-3.622904402906387,,-2.7865976182433063,-3.202512873132636,-7.247168742123326,2.708950664773054
2018-11-01,-3.3871034900343524,-4.60696702373124,-3.588333999054007,-3.4174542353261366,,-2.5351510251864133,-2.8056726562664136,-6.753259360339801,2.9594493665971227
2018-12-01,-3.487823672692477,-4.778824660225188,-3.790466198037986,-3.5860881669115523,,-2.4897606110688475,-2.9632129859291845,-6.740965747149642,2.8968881574086387
2019-01-01,-3.7787765736958643,-5.019545952608274,-4.046935764562015,-3.8946572975696765,,-2.8379783452409675,-3.1932023995332437,-6.966953755078529,2.4701729956552323
2019-02-01,-3.9701755717784013,-5.039675475223715,-4.3872843600616855,-4.287413989642783,,-2.956782576313566,-3.4019835686980717,-6.983372808526432,2.2276192729510216
2019-03-01,-3.9118217596492197,-4.97259311223883,-4.294528062447472,-4.250492485363488,,-2.813025449324488,-3.3366581082199858,-7.053372574840333,2.3002529718236375
2019-04-01,-3.955519739432041,-5.119337408445653,-4.511067679339443,-4.450832043096387,,-2.6661862418870115,-3.1189247915875273,-7.23417613024036,2.374221615505672
2019-05-01,-3.923407534126383,-5.174610937975761,-4.503409712568755,-4.418125776919601,,-2.64690718844063,-3.248538712193875,-7.213154456313632,2.703229542461147
2019-06-01,-4.1227699709032155,-5.274317371037105,-4.639840861054356,-4.660776163642952,,-3.041299800807818,-3.3495531899359743,-7.383673677003048,2.4524067640923235
2019-07-01,-4.149474502716325,-5.277145552132746,-4.570846461067077,-4.570559061546701,,-3.1948473136667257,-3.521817535711606,-7.358479562784377,2.4097094648285378
