date_key,gain_whole_market_simple,gain_000852.SH_simple,bench_000852.SH
2006-09-15,1.8926146428908666,0.24088504245957018,0.463787809057001
2006-09-18,1.8433315136023047,0.2254183088565226,0.47925454266004863
2006-09-19,1.8521593383530173,0.22765754344542669,0.48149377724895276
2006-09-20,1.856118065054621,0.2325249766179631,0.48636121042148917
2006-09-21,1.8295353182584841,0.22895885906602348,0.48992732797342875
2006-09-22,1.8184038995198646,0.21939189028455328,0.4803603591919586
2006-09-25,1.8158539571035777,0.21634155983208767,0.4834106896444242
2006-09-26,1.8276357519090642,0.21679047736159307,0.48385960717392956
2006-09-27,1.781192871265587,0.21001631182877897,0.4906337727067437
2006-09-28,1.755795728955814,0.20410004533080617,0.49655003920471646
