交易日期,000016.SH-行情统计-20251203,000300.SH-行情统计-20251203,000510.SH-行情统计-20251203,000688.SH-行情统计-20251203,000852.SH-行情统计-20251203,000905.SH-行情统计-20251203,399006.SZ-行情统计-20251203,932000.CSI-行情统计-20251203
2006-02-24,0.00584515467441471,0.0077494070311225904,0.008466081087787236,,0.006244095257745386,0.008803404539385884,,
2006-02-27,0.005482679716350747,-0.0015150937642934847,-0.0011121171561294663,,-0.00015108674537567257,-0.0039083502212663435,,
2006-02-28,0.005948491471575723,0.004924368945937063,0.004758855116015592,,0.003130126932043842,0.0014013161992152412,,
2006-03-01,0.00305745324224449,0.0034282675378201066,0.004432328541450037,,0.007876218554305092,0.007608346376706487,,
2006-03-02,-0.021225282761854758,-0.01698813196797322,-0.017709655374402056,,-0.02001708124266044,-0.019237297725472446,,
2006-03-03,0.004277794255207468,0.0028979367845418658,0.001858551323845159,,6.53630372025038e-05,0.0011433126697923957,,
2006-03-06,-0.00118132148982808,-0.0026975654711621777,-0.002559447635486989,,-0.0025598849685734004,-0.0022106740984431106,,
2006-03-07,-0.019856026747637423,-0.023005765880235174,-0.022845492068228168,,-0.029115610597820085,-0.024959311177613297,,
2006-03-08,-0.0029586828640049134,-0.005615929534863118,-0.00463113752951716,,0.0010911136107987218,-0.004038424260699114,,
2006-03-09,-0.00691244239631339,-0.004884718658039966,-0.0045708793062897435,,-0.006674382282548907,-0.005082015073040513,,
2006-03-10,0.0044060090463802215,0.004540295119182636,0.003924146857600563,,0.001561032996617806,0.0016845445752229349,,
2006-03-13,0.007630025433418064,0.010863316483298746,0.010007367387033339,,0.008210885352548436,0.0074212307959378165,,
2006-03-14,-0.00325351982215627,-0.00155903751495301,-0.00042550604826452343,,0.003495093426535867,0.0034463447206307674,,
2006-03-15,0.00865403603331516,0.010498197923929808,0.010145544474174928,,0.0077472650145122834,0.011773923496329441,,
2006-03-16,-0.0029942878201585366,-0.0013022858031411788,-0.0007826217829729476,,0.001318209008130733,0.0030020473326330954,,
2006-03-17,-0.0028300143233378483,-0.0035032404974600917,-0.003233353750991652,,-0.005022512805195056,-0.0018931381673575887,,
2006-03-20,0.013738459578115814,0.013320052342727706,0.012522036971742478,,0.009973426433471655,0.01314994754855725,,
2006-03-21,0.00011426873721620545,0.0029874910857119463,0.0029848370278982017,,0.0030604606103306065,0.003963854665634647,,
2006-03-22,0.0006741085200461239,0.006639378915408001,0.006805015474962373,,0.010053339772153613,0.012719677476482616,,
2006-03-23,-0.0008106688588980226,0.0008304141571295887,0.0016651230614617152,,0.011822231880908474,0.00894932828604933,,
2006-03-24,-0.006479185473826088,-0.0056650199324775885,-0.0062657997501549545,,-0.010599454455636925,-0.006698340198197483,,
2006-03-27,0.003588516746411363,0.007778630347208937,0.007898956704214699,,0.010550194831272952,0.010140926026666053,,
2006-03-28,0.002532777115613838,0.005015656080174402,0.005666640477687057,,0.002438159887436564,0.010537011634405236,,
2006-03-29,0.012026018267658811,0.008816454857099476,0.007783127117899191,,-0.0024215150541090358,0.003197522422877519,,
2006-03-30,-0.008483095934665452,-0.009067953327262845,-0.007936200313959585,,-0.007615140058429226,-0.010764758945574826,,
2006-03-31,0.0006721501970881061,0.0051722667980256265,0.00416100958204324,,-0.0008225553330807323,0.01346559131069136,,
2006-04-03,0.015016450926147229,0.017180446521972703,0.01852049997568206,,0.014244088432500357,0.025533616595851072,,
2006-04-04,0.010408721791018039,0.009311418300411267,0.010008690752466354,,0.01165175043253508,0.012010255510387147,,
2006-04-05,0.006061009724257271,0.009730394631759731,0.009266526092835514,,0.008181578252837163,0.010172332411787055,,
2006-04-06,-0.005130751406818956,0.0029728083493185675,0.002314099140878989,,-0.0028062827225130427,0.004787015934469396,,
2006-04-07,-0.004813397659845897,-8.157789782814451e-05,0.0017946608838705913,,0.009576612903225756,0.01368523949169087,,
2006-04-10,0.013339871393386993,0.013379866745229618,0.015861760095543742,,0.019585205525045613,0.021168231736431675,,
2006-04-11,0.00342028857997545,0.004830442522206546,0.005262867849663788,,0.001907637691656472,0.0033830864016430873,,
2006-04-12,-0.00377031751772805,-0.00555501152842941,-0.0040475472594542206,,0.004286557924532142,0.0009959704315567475,,
2006-04-13,-0.018504868254579532,-0.02071490595933989,-0.02198044144359035,,-0.02638008820398441,-0.029949794614331338,,
2006-04-14,0.02073688812168628,0.022560858555848995,0.02232435981615244,,0.017452334093488675,0.023986298920663618,,
2006-04-17,0.01161833016702718,0.00518500639186148,0.00660611065235317,,0.011360263639992318,0.00489808671359504,,
2006-04-18,0.0068062656723222315,0.006109870954544849,0.0043295962081852934,,-0.0018619901031178276,0.00385913251822112,,
2006-04-19,0.0036119377237244787,0.006152323032317497,0.004610427916685644,,-0.003406498707355432,0.0026691445073014908,,
2006-04-20,-0.009432442014116527,-0.003391200449817222,-0.004417623517295688,,-0.012390766945747256,-0.00800428833608946,,
2006-04-21,0.019326500732064433,0.013029143673195964,0.013184639396029096,,0.0017820170785221023,0.009799880936026018,,
2006-04-24,0.0010958962409695072,-0.0056214974416095576,-0.008615671207358178,,-0.02222016575153718,-0.007410094780281984,,
2006-04-25,-0.010181740886385349,-0.0006738426533647868,-0.0017344956863454275,,-0.005689167446604859,0.007931431495458385,,
2006-04-26,0.018135549542584783,0.012084803797080435,0.016967865125833592,,0.011295371858871306,0.012465323735789458,,
2006-04-27,-0.005135993081701318,-0.0003980168378427962,0.0005962021036145515,,0.0014536707801715565,0.0076199174434326,,
2006-04-28,0.022377933724849974,0.014784422689068322,0.016728178220463352,,0.008041019643062253,0.014546973305370914,,
2006-05-08,0.03296179169474822,0.03932272785430979,0.03848643353217995,,0.028913590734390704,0.034194921563646785,,
2006-05-09,0.021460692202682097,0.027214904181541932,0.02999343025116641,,0.029822795006041014,0.03164144215866438,,
2006-05-10,0.005286845777402238,0.011441263652415712,0.011677447316558842,,0.014772882814180432,0.019276079764221077,,
2006-05-11,-0.009872922776148596,-0.008602371379144214,-0.009449137129693308,,-0.004287379688418302,-0.003060640962652128,,
2006-05-12,0.03757527890216217,0.03284357470678234,0.032991692915313564,,0.031630994310485105,0.037090897339570494,,
