交易日期,开盘点位,最高点位,最低点位,收盘价,涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅,成交量(万股),成交额(万元),持仓量,arima_pred_logret,arima_true_logret,arima_pred_price
2017-08-21,3731.84,3744.26,3728.62,3740.99,16.32,0.44,,272.61,1003130.73,12391171.63,,0.0006517262319701564,0.004372024977255862,3727.098256337659
2017-08-22,3745.75,3758.29,3734.56,3752.3,11.3,0.3,,273.74,1002928.56,13113107.84,,0.00046572462327313497,0.003018703023263569,3742.732676930698
2017-08-23,3747.61,3772.46,3741.72,3756.09,3.79,0.1,,274.12,1049615.73,12408115.57,,7.997955472222788e-05,0.0010095374166461113,3752.600119284728
2017-08-24,3755.89,3765.71,3729.09,3734.65,-21.44,-0.57,,271.98,899473.72,10773601.91,,0.0011019376715999344,-0.0057244166923844375,3760.2312583541648
2017-08-25,3736.29,3795.97,3736.29,3795.75,61.11,1.64,,278.07,1299409.0,15069708.31,,0.0022084034254098487,0.01622791375226207,3742.9067275897496
2017-08-28,3805.66,3866.94,3805.66,3842.71,46.96,1.24,,282.74,1855763.25,23644628.09,,0.0005341018583862002,0.012295827076414412,3797.7778586222926
2017-08-29,3839.18,3847.93,3825.76,3834.54,-8.17,-0.21,,281.93,1282270.7,15897868.37,,0.0015968512865268617,-0.0021283670804344013,3848.8511383446244
2017-08-30,3834.27,3854.71,3827.86,3834.3,-0.24,-0.01,,281.91,1413528.57,16623512.2,,0.0015627223263358233,-6.259095249916413e-05,3840.5370058762737
2017-08-31,3835.84,3840.2,3800.89,3822.09,-12.21,-0.32,,280.69,1329449.35,15707921.61,,0.001426982306794751,-0.003189495402116549,3839.775383967848
2017-09-01,3825.34,3843.62,3818.16,3830.54,8.45,0.22,,281.53,1586455.11,18277043.2,,0.0016653146648581828,0.002208391999669601,3828.4602853199776
2017-09-04,3828.54,3847.09,3813.55,3845.62,15.08,0.39,,283.03,1495663.2,17555106.83,,-0.0014889012592544757,0.003929052911804121,3824.840947886127
2017-09-05,3845.55,3865.29,3841.95,3857.05,11.43,0.3,,284.17,1249641.55,14577975.53,,-0.0018574900119360158,0.002967804252158146,3838.483429366558
2017-09-06,3846.75,3858.25,3831.38,3849.45,-7.6,-0.2,,283.42,1313987.23,15588331.48,,-0.001871850139983053,-0.00197236163337422,3849.8369334135373
2017-09-07,3851.69,3858.16,3828.84,3829.87,-19.58,-0.51,,281.47,1238841.81,15611339.71,,0.00124296557409008,-0.005099420894035589,3854.237708691319
2017-09-08,3830.07,3843.02,3813.98,3825.99,-3.88,-0.1,,281.08,1060365.04,13495858.4,,0.0018951262681519273,-0.001013602738867192,3837.1349690831335
2017-09-11,3828.34,3850.74,3817.51,3825.65,-0.34,-0.01,,281.04,1238839.97,15479390.08,,0.0013643246759699693,-8.886983711242635e-05,3831.213455001053
2017-09-12,3832.24,3849.39,3822.0,3837.93,12.29,0.32,,282.27,1441902.42,18760531.2,,0.0009443594990189701,0.003204771271443363,3829.264495340305
2017-09-13,3835.55,3847.78,3822.94,3842.61,4.67,0.12,,282.73,954107.85,12625436.09,,0.0011474234484841566,0.0012186644634883947,3842.3362583142625
2017-09-14,3843.57,3854.49,3820.09,3829.96,-12.65,-0.33,,281.47,1153585.83,14311163.92,,0.0009674954855702525,-0.0032974639429124153,3846.3295068407097
2017-09-15,3826.14,3843.3,3818.52,3831.3,1.34,0.04,,281.61,1224270.06,15347721.52,,0.0009268798614312169,0.0003498119144023093,3833.5115584738364
2017-09-18,3832.96,3862.36,3832.96,3843.14,11.85,0.31,,282.79,1179344.05,15284102.85,,0.0009296264123905692,0.0030855696034617353,3834.8633337017336
2017-09-19,3849.88,3857.3,3820.29,3832.12,-11.03,-0.29,,281.69,1124329.87,14552845.75,,0.0010634522796300503,-0.0028715659332654297,3847.229169927097
2017-09-20,3830.15,3850.94,3827.89,3842.44,10.32,0.27,,282.72,1011295.42,13504188.24,,0.0008055277989331016,0.002689406616223522,3835.208122806247
2017-09-21,3843.26,3860.8,3837.38,3837.82,-4.62,-0.12,,282.26,1110981.92,14413289.32,,0.0010037807551127713,-0.0012030844156978304,3846.2989037473226
2017-09-22,3826.46,3842.25,3816.82,3837.73,-0.09,0.0,,282.25,1006198.02,12836089.49,,0.0008295688267960287,-2.3451088196679848e-05,3841.0050567640974
2017-09-25,3829.22,3835.39,3811.12,3817.79,-19.94,-0.52,,280.26,1039489.76,13598023.91,,0.001384633583840074,-0.005209324799029247,3843.0475304097363
2017-09-26,3810.33,3821.69,3808.38,3820.78,2.99,0.08,,280.56,818694.07,10103633.48,,0.0009152381786187145,0.0007828690848441511,3821.2857866606328
2017-09-27,3818.96,3832.57,3818.81,3821.2,0.42,0.01,,280.6,856558.11,10929949.22,,0.0008276183447176648,0.00010991915718783218,3823.943456505881
2017-09-28,3821.59,3827.33,3813.75,3822.54,1.34,0.04,,280.74,935440.69,11564633.85,,0.0004905861783381631,0.00035061370840061556,3823.075087813141
2017-09-29,3825.2,3852.22,3825.2,3836.5,13.96,0.37,,282.13,933060.28,11605677.66,,0.00038639806670755277,0.003645369513465724,3824.017307461905
2017-10-09,3910.11,3918.84,3876.03,3882.21,45.71,1.19,,286.68,1355358.51,17194146.08,,0.0005561418327457637,0.011844086475001347,3838.634231554044
2017-10-10,3883.0,3900.74,3855.47,3889.86,7.66,0.2,,287.44,1125325.86,15797973.76,,0.0010159609220588561,0.00196858815490053,3886.156177893062
2017-10-11,3886.82,3913.07,3885.5,3902.69,12.82,0.33,,288.72,1044181.51,14415274.01,,0.0009974452661520568,0.0032928916960734966,3893.741858091646
2017-10-12,3902.02,3917.44,3897.55,3912.95,10.27,0.26,,289.74,943409.21,12314724.86,,0.0011256037159684494,0.0026255062653230965,3907.08535561651
2017-10-13,3912.98,3927.17,3908.89,3921.0,8.05,0.21,,290.54,901420.68,11431485.47,,0.0010945499306009641,0.0020551580833121363,3917.2352639407927
2017-10-16,3926.28,3947.42,3913.32,3913.45,-7.56,-0.19,,289.79,1213550.33,15082375.66,,0.0010950630030106552,-0.0019273854162662474,3925.2960938522124
2017-10-17,3910.79,3924.61,3900.48,3913.07,-0.38,-0.01,,289.75,822412.27,10670845.17,,0.0008623627641490988,-9.710573800347788e-05,3916.826269134515
2017-10-18,3914.82,3944.41,3914.82,3944.16,31.09,0.79,,292.85,1009698.41,12642037.97,,0.000749541223507038,0.007913771712926732,3916.0041067550846
2017-10-19,3940.58,3944.03,3923.65,3931.25,-12.91,-0.33,,291.56,1065272.52,13318985.52,,0.0008756165284101807,-0.0032785624022366733,3947.615084130328
2017-10-20,3918.53,3928.96,3910.2,3926.85,-4.4,-0.11,,291.13,729801.8,9452963.66,,0.0013348740544745575,-0.0011198636972906684,3936.5012277107076
2017-10-23,3930.89,3936.27,3920.66,3930.8,3.95,0.1,,291.52,814849.8,10028091.14,,0.0012247699692674945,0.0010053897368109688,3931.6624344148145
2017-10-24,3926.23,3959.5,3922.03,3959.4,28.6,0.73,,294.37,930581.54,12019215.06,,0.0010711850682729748,0.007249531129160047,3935.0128702453844
2017-10-25,3958.17,3978.09,3954.0,3976.95,17.55,0.44,,296.11,882054.58,10682030.95,,0.000734081281586578,0.004422695220556605,3962.307588498891
2017-10-26,3980.05,4013.6,3973.55,3993.58,16.63,0.42,,297.77,1298954.65,17048861.86,,0.0009165617627823261,0.004172877871704728,3980.5967913019276
2017-10-27,3992.55,4024.46,3991.35,4021.97,28.39,0.71,,300.6,1266728.46,15297483.11,,0.0018307681967432144,0.007083760619451596,4000.8980160066435
2017-10-30,4022.16,4033.34,3960.27,4009.72,-12.25,-0.3,,299.38,1573876.03,19348983.84,,0.002681702413856791,-0.0030504189028484063,4032.77020164838
2017-10-31,3995.39,4009.28,3983.26,4006.72,-3.0,-0.07,,299.08,1091787.79,14289720.69,,0.0009804266718253856,-0.0007484619457134301,4013.653164209041
2017-11-01,4007.91,4032.46,3991.32,3996.62,-10.1,-0.25,,298.07,1304173.8,16647713.86,,0.0014859185513602258,-0.002523947592299791,4012.678085096429
2017-11-02,3994.09,3999.23,3971.38,3997.13,0.51,0.01,,298.13,1261005.79,15198136.36,,0.0009675791001010999,0.00012759968742948047,4000.488917423022
2017-11-03,3992.35,3999.34,3963.03,3992.7,-4.44,-0.11,,297.68,1294044.39,15814205.66,,0.0013967523098802012,-0.0011089098150929289,4002.7169014108185
2017-11-06,3989.18,4021.64,3975.41,4020.89,28.19,0.71,,300.49,1220811.59,15891186.11,,0.0010245079485986985,0.007035577383451397,3996.7926490041114
2017-11-07,4022.4,4064.22,4021.36,4054.25,33.36,0.83,,303.81,1521166.63,19399097.4,,0.0025856484901572935,0.008262442455412966,4031.3000607367294
2017-11-08,4051.49,4089.15,4040.58,4048.01,-6.24,-0.15,,303.19,1508277.19,20094974.07,,0.001904093768632649,-0.001540311279502049,4061.977026318235
2017-11-09,4043.07,4076.61,4038.4,4075.9,27.89,0.69,,305.97,1210563.35,15924719.82,,0.0010576243178096584,0.006866178864951777,4052.2935386027466
2017-11-10,4070.28,4116.71,4067.66,4111.91,36.01,0.88,,309.56,1418171.65,19886983.38,,0.0021462415079384336,0.008796059551007929,4084.6572599980727
2017-11-13,4115.55,4137.65,4115.55,4128.07,16.16,0.39,,311.17,1514463.09,20593079.45,,0.0025957383414253726,0.003922344646023035,4122.597307169188
2017-11-14,4129.27,4133.55,4086.89,4099.35,-28.72,-0.7,,308.31,1432369.36,19960500.9,,0.001657959017972134,-0.006981560843183132,4134.9198476976135
2017-11-15,4084.21,4102.81,4055.72,4073.67,-25.68,-0.63,,305.75,1206356.96,17775307.54,,-0.0002606922677112506,-0.006284111505580725,4098.281470437107
2017-11-16,4063.49,4107.62,4062.27,4105.01,31.34,0.77,,308.87,1213844.14,17290388.06,,-9.629277075724621e-05,0.007663865903953848,4073.277753914084
2017-11-17,4094.08,4122.38,4081.37,4120.85,15.84,0.39,,310.45,1917841.19,25307931.4,,0.003149346247733003,0.003851273806906974,4117.958476756424
2017-11-20,4093.73,4144.51,4060.96,4143.83,22.98,0.56,,312.74,1374472.58,19158963.75,,0.0012313510803231148,0.0055610281877616075,4125.9273384509115
2017-11-21,4131.85,4220.26,4129.98,4217.7,73.87,1.78,,320.09,1803508.21,25330219.96,,0.002415915136656191,0.017669474822147535,4153.8532443994845
2017-11-22,4228.37,4260.64,4191.15,4227.57,9.87,0.23,,321.08,1864770.03,25429836.17,,0.005405995085966849,0.0023374041312340665,4240.562607366085
2017-11-23,4213.38,4214.19,4086.9,4102.4,-125.17,-2.96,,308.61,1781472.28,23753670.47,,0.0002038881642511634,-0.030055191598908237,4228.432039363369
2017-11-24,4089.47,4116.59,4057.49,4104.2,1.81,0.04,,308.79,1308580.4,18291219.14,,-0.008745211173622354,0.00043867132036723433,4066.6800625304345
2017-11-27,4088.93,4088.93,4037.15,4049.95,-54.26,-1.32,,303.39,1434552.68,18300455.12,,0.0061189593708821915,-0.013306304261298862,4129.390424043035
2017-11-28,4034.21,4056.48,4010.3,4055.82,5.88,0.15,,303.97,1020580.95,13553964.73,,-0.001702812518038785,0.0014483512426668455,4043.059562668982
2017-11-29,4061.35,4069.24,4004.69,4053.75,-2.07,-0.05,,303.76,1245536.42,16574334.13,,0.0014079188660624659,-0.0005105079665046475,4061.534287177794
2017-11-30,4034.01,4052.8,3988.0,4006.1,-47.65,-1.18,,299.02,1079833.45,14582994.83,,0.000871953211394161,-0.011824179151156855,4057.286221816624
2017-12-01,4003.56,4027.11,3984.38,3998.14,-7.96,-0.2,,298.23,973869.13,13601092.76,,-0.00024651953445095566,-0.0019889465143698715,4005.11253981215
2017-12-04,3989.05,4032.99,3982.32,4018.86,20.72,0.52,,300.29,1026472.19,13822305.55,,0.001068959316954898,0.005169027350509836,4002.416134102999
2017-12-05,4007.94,4045.93,4006.54,4040.17,21.31,0.53,,302.41,1540870.76,19633766.03,,0.0013301023276216782,0.005288489971301047,4024.2090516447915
2017-12-06,4027.12,4031.75,3964.81,4015.82,-24.35,-0.6,,299.99,1092862.05,14411495.42,,0.00140668187663288,-0.0060452096278549305,4045.857233043538
2017-12-07,4003.58,4017.95,3955.99,3971.06,-44.76,-1.11,,295.53,902540.45,11965120.15,,-0.00010653193081920772,-0.01120849908865651,4015.392209728644
2017-12-08,3962.83,4014.14,3955.44,4003.38,32.32,0.81,,298.75,892828.61,12437123.03,,-0.0004983143830151061,0.00810594272921783,3969.081656645596
2017-12-11,4006.88,4069.5,4005.27,4069.5,66.12,1.65,,305.33,971489.46,14847658.85,,0.0021617549646639365,0.016381137476578544,4012.0436876013614
2017-12-12,4068.51,4070.15,4015.45,4016.02,-53.48,-1.31,,300.01,843387.18,12351518.32,,0.0022908374837751714,-0.013228779328249729,4078.8332495374743
2017-12-13,4013.83,4052.69,4004.74,4050.09,34.08,0.85,,303.4,775461.31,11500638.34,,-0.00036347542186723454,0.008447740637050671,4014.5605406911345
2017-12-14,4050.9,4057.62,4013.85,4026.15,-23.94,-0.59,,301.02,807688.62,11508694.49,,0.0025366264480840947,-0.005928518746072697,4060.3766065344776
2017-12-15,4018.73,4020.27,3974.93,3980.86,-45.3,-1.13,,296.5,890443.89,11847414.42,,0.001151913160851168,-0.011312707991338655,4030.7904473556323
2017-12-18,3983.3,4008.07,3967.93,3985.29,4.44,0.11,,296.95,778533.75,11172434.99,,0.00021188884146877967,0.0011122061363799673,3981.7035891838605
2017-12-19,3985.82,4035.63,3985.82,4035.33,50.04,1.26,,301.93,775289.85,11599820.43,,0.000778040811051301,0.012478000271640255,3988.3919248194475
2017-12-20,4036.02,4044.85,4015.63,4030.49,-4.84,-0.12,,301.45,906045.03,12681287.81,,0.001999344727240502,-0.001200126107679722,4043.4060865083993
2017-12-21,4023.08,4080.78,4014.65,4067.85,37.36,0.93,,305.17,968360.89,13781952.09,,-0.0008482419746161459,0.009226647693450829,4027.0726187917257
2017-12-22,4064.91,4076.8,4048.49,4054.6,-13.25,-0.33,,303.85,734736.84,10442649.6,,0.0007620670863210977,-0.003262565298182807,4070.951156091503
2017-12-25,4057.42,4086.93,4026.45,4041.54,-13.06,-0.32,,302.55,919269.62,12993883.92,,0.0007219529615851094,-0.0032262315938194064,4057.528287393732
2017-12-26,4040.62,4056.86,4015.3,4053.62,12.08,0.3,,303.75,911187.9,11972510.06,,0.0006459280053596783,0.00298450159518282,4044.1513871640377
2017-12-27,4045.28,4047.74,3986.74,3991.21,-62.41,-1.54,,297.53,1051535.77,14051690.71,,0.0006908364092849434,-0.015515865979642385,4056.421355813288
2017-12-28,3993.0,4036.7,3980.24,4018.9,27.69,0.69,,300.29,1185428.86,15363669.58,,0.00045866966380041,0.006913790272433218,3993.0410668441623
2017-12-29,4022.88,4043.14,4012.87,4030.85,11.96,0.3,,301.48,904866.83,12125703.85,,0.00021133291751804201,0.0029690384865261876,4019.7494156137914
2018-01-02,4045.21,4087.78,4045.21,4087.4,56.55,1.4,,307.12,1469354.35,17840203.29,,0.0003628521174009824,0.013931799259660593,4032.3128678437224
2018-01-03,4091.46,4140.05,4088.73,4111.39,23.99,0.59,,309.51,1518522.18,20572688.96,,-2.029794153105165e-06,0.005852099752662099,4087.391703427799
2018-01-04,4114.12,4137.64,4105.89,4128.81,17.42,0.42,,311.24,1345437.94,17452355.61,,0.00032374748367728755,0.004228059015725094,4112.721267652565
2018-01-05,4133.34,4151.28,4123.28,4138.75,9.94,0.24,,312.23,1490098.72,18520629.32,,0.0005483556274995576,0.002404580018634306,4131.074677065836
2018-01-08,4140.85,4166.32,4127.31,4160.16,21.41,0.52,,314.36,1738776.66,22640387.29,,0.0006331387613151369,0.005159725192687148,4141.371232762862
2018-01-09,4157.54,4191.28,4153.5,4189.3,29.14,0.7,,317.27,1390342.94,18197507.98,,0.0005806645680500267,0.0069801204660802085,4162.576358988549
2018-01-10,4187.2,4211.05,4175.14,4207.81,18.52,0.44,,319.11,1511216.66,19485025.39,,0.000804340236008373,0.004408666786680726,4192.670978075619
2018-01-11,4197.11,4211.8,4181.96,4205.59,-2.23,-0.05,,318.89,1215785.39,17040730.59,,0.000959314647678364,-0.0005277295864978271,4211.848550578292
2018-01-12,4205.14,4227.39,4199.03,4225.0,19.41,0.46,,320.82,1113547.94,15760621.06,,0.0010196872153002633,0.00460466807086668,4209.880573505505
2018-01-15,4229.84,4262.93,4216.36,4225.24,0.24,0.01,,320.85,1709078.97,23498658.61,,0.0010507849482398327,5.680312040112767e-05,4229.441899738296
2018-01-16,4215.62,4260.21,4213.13,4258.47,33.23,0.79,,324.16,1614949.63,22827122.48,,0.0011381313955261968,0.007833876910584792,4230.051615903803
2018-01-17,4261.78,4283.34,4230.54,4248.12,-10.36,-0.24,,323.12,2143110.32,28455435.98,,0.0009077944605790384,-0.0024334087118980108,4262.3375706905645
2018-01-18,4259.38,4292.64,4246.68,4271.42,23.3,0.55,,325.44,1720328.46,22528968.89,,0.0009483183762510517,0.005469792522125871,4252.150481048087
2018-01-19,4281.94,4316.57,4269.62,4285.4,13.98,0.33,,326.84,2094905.7,25855472.54,,0.0008040660390594883,0.0032675719341384024,4274.855884914631
2018-01-22,4276.48,4338.48,4275.9,4336.6,51.2,1.19,,331.94,1746431.95,23396022.33,,0.0008748450734735933,0.011876734363491792,4289.150701480002
2018-01-23,4346.89,4383.57,4346.79,4382.61,46.02,1.06,,336.52,2018675.85,25711335.99,,0.0005667273361040785,0.01055380637914105,4339.058366311647
2018-01-24,4389.45,4397.82,4349.09,4389.89,7.27,0.17,,337.24,2198188.89,28447080.95,,0.0012021902272023614,0.0016597324984193307,4387.881899189541
2018-01-25,4381.98,4392.2,4336.24,4365.08,-24.81,-0.57,,334.77,1953749.5,25030809.19,,0.0020192128068110353,-0.005667653095967395,4398.763077409472
2018-01-26,4352.22,4403.34,4351.49,4381.3,16.22,0.37,,336.39,1772272.37,22333130.91,,0.0014201251937379935,0.0037089672742585122,4371.283363814746
2018-01-29,4387.06,4395.91,4287.11,4302.02,-79.28,-1.81,,328.49,1911003.54,25617632.38,,0.0012114933957034896,-0.018260804168635403,4386.611132566007
2018-01-30,4286.68,4308.51,4251.57,4256.1,-45.92,-1.07,,323.92,1390347.3,18665056.62,,0.0018438284700668303,-0.010731431831283444,4309.959504247452
2018-01-31,4234.11,4287.86,4232.77,4275.9,19.8,0.47,,325.89,1452101.64,19440179.8,,0.0005298900765224668,0.004641358543045371,4258.355862781555
2018-02-01,4276.34,4287.39,4214.29,4245.9,-30.0,-0.7,,322.9,1900029.34,23923029.89,,0.0002486365663081568,-0.007040795121191934,4276.963277273205
2018-02-02,4213.94,4271.76,4181.78,4271.23,25.33,0.6,,325.43,1460668.27,19116986.73,,-0.0010869712482101254,0.0059480305406314216,4241.287336147874
2018-02-05,4204.46,4274.15,4200.14,4274.15,2.91,0.07,,325.72,1613477.99,21736014.45,,0.0007463573146353227,0.0006834102435817613,4274.419053691726
2018-02-06,4182.33,4211.52,4131.56,4148.89,-125.26,-2.93,,313.24,2149104.5,27941508.32,,0.0008559386320954924,-0.02974442362333818,4277.809976238447
2018-02-07,4205.74,4212.57,4048.42,4050.5,-98.39,-2.37,,303.44,2031274.93,26150702.74,,0.00047980702230056,-0.02400049829823203,4150.881144201038
2018-02-08,4022.88,4071.67,3974.68,4012.05,-38.45,-0.95,,299.61,1592699.85,19906177.2,,-0.002552190326325351,-0.009537997654215147,4040.175533688926
2018-02-09,3896.17,3911.29,3759.15,3840.65,-171.39,-4.27,,282.54,2063498.28,24677482.84,,-0.0027711171463465443,-0.043660709525916275,4000.947529680673
2018-02-12,3846.27,3907.84,3828.07,3890.1,49.45,1.29,,287.46,1161826.37,14985804.36,,-0.01150823667315434,0.012793241132532884,3796.7042449082287
2018-02-13,3925.6,3986.98,3925.6,3935.63,45.53,1.17,,292.0,1125658.85,14447935.44,,0.0010696118764290936,0.011636106465497065,3894.2631232266117
2018-02-14,3945.09,3971.4,3923.13,3966.96,31.33,0.8,,295.12,710813.38,9311020.14,,2.8422860418918195e-05,0.007929087588761874,3935.741863451882
2018-02-22,4020.97,4058.79,4009.92,4052.73,85.77,2.16,,303.66,1058115.71,13833436.17,,0.001078895827597974,0.021390669811566454,3971.242246225657
2018-02-23,4061.75,4085.2,4035.23,4071.09,18.36,0.45,,305.49,994587.46,12819583.52,,0.0033043438704908035,0.004520048760108253,4066.1437631722574
2018-02-26,4093.4,4128.74,4048.98,4118.42,47.33,1.16,,310.21,1378810.01,17901309.36,,0.002174678343172714,0.011558817795989995,4079.952944790248
2018-02-27,4120.87,4120.87,4051.81,4058.98,-59.44,-1.44,,304.29,1259344.7,16968490.1,,0.003940301051483883,-0.014537884140112922,4134.679827927528
2018-02-28,4016.79,4051.71,3991.71,4023.64,-35.34,-0.87,,300.77,1093435.93,15249390.93,,-0.0019132507023965008,-0.008744744947932759,4051.2215779338803
2018-03-01,3994.87,4061.03,3986.89,4049.09,25.44,0.63,,303.3,1101998.52,14600345.67,,-0.0025601050339253526,0.006305198938848733,4013.352233481675
2018-03-02,4014.95,4044.42,4006.94,4016.46,-32.63,-0.81,,300.05,961650.0,13093118.12,,0.0005857458308474062,-0.008091246850854716,4051.4624323395706
2018-03-05,4021.66,4042.83,3995.87,4018.1,1.64,0.04,,300.21,879525.48,11819785.95,,-0.000582484664314332,0.0004082364243398473,4014.1211548820033
2018-03-06,4034.99,4067.55,3998.93,4066.56,48.47,1.21,,305.04,1387624.44,17137065.41,,-0.0002831711050990069,0.011988279131882607,4016.962351264828
2018-03-07,4063.5,4089.7,4027.94,4036.65,-29.91,-0.74,,302.06,1069524.26,13657230.56,,0.0027989138256797074,-0.007382293149696295,4077.9578944282584
2018-03-08,4038.95,4078.23,4029.71,4077.6,40.95,1.01,,306.14,911558.1,12363463.71,,-0.0007127931331793818,0.010093439974486529,4033.7737288139065
2018-03-09,4088.07,4110.67,4076.45,4108.87,31.27,0.77,,309.25,1137018.08,15002411.97,,0.0002457511888024706,0.007639471488994687,4078.602198188115
2018-03-12,4130.71,4139.53,4112.77,4127.67,18.8,0.46,,311.13,1409067.39,19036759.38,,0.00013579076896310543,0.004565031590585633,4109.427984500584
2018-03-13,4124.33,4130.28,4087.56,4091.25,-36.41,-0.88,,307.5,1117664.3,14117416.06,,0.0015478258525668195,-0.00886253629002276,4134.063861352298
2018-03-14,4076.06,4089.09,4066.49,4073.34,-17.91,-0.44,,305.72,990134.09,13153795.94,,-0.001093230312586012,-0.004387245098042669,4086.77976542682
